,name,code,product,kind,date,month,represent,region
1564, 네오위즈,095660,소프트웨어 개발 및 공급업,"피망,스페셜포스",2007-07-02,12월,김승철..,경기도
1565, 삼성카드,029780,기타 금융업,"신용카드업,상품신용판매,현금서비스,카드론,리스,기업대출,여행업무,통신판매",2007-06-27,12월,김대환,서울특별시
1566, 앤씨앤,092600,반도체 제조업,차량용 블랙박스 / 영상처리용 시스템반도체,2007-06-26,12월,최종현,경기도
1567, 엔텔스,069410,소프트웨어 개발 및 공급업,운용지원솔루션,2007-06-20,12월,최일규,서울특별시
1568, 알루코,001780,1차 비철금속 제조업,"알루미늄제품,샷시 제조",2007-06-07,12월,박진우,대전광역시
1569, 풍강,093380,기타 금속 가공제품 제조업,자동차용너트류,2007-06-01,08월,김진용,경기도
1570, 웅진씽크빅,095720,초등 교육기관,"기타출판 제조/서적,교구,통신판매 도소매/부동산 임대/교구렌탈,컴퓨터운용관련서비스",2007-05-31,12월,이봉주,경기도
1571, 동국제약,086450,의약품 제조업,"인사돌, 복합마데카솔, 파미레이",2007-05-29,12월,송준호,서울특별시
1572, 케이프,064820,선박 및 보트 건조업,선박엔진용실린더라이너,2007-05-29,12월,최철은,경상남도
1573, 상신이디피,091580,일차전지 및 이차전지 제조업,2차전지부품,2007-05-23,12월,김일부,충청남도
1574, 한라IMS,092460,선박 및 보트 건조업,"선용원격자동측정시스템,선용원격자동경보시스템",2007-05-22,12월,지석준..,부산광역시
1575, 에프알텍,073540,통신 및 방송 장비 제조업,이동통신용중계기,2007-05-18,12월,남재국,경기도
1576, 이엠텍,091120,전자부품 제조업,"마이크로스피커,리시버",2007-05-02,12월,정승규..,경상남도
1577, 참좋은여행,094850,여행사 및 기타 여행보조 서비스업,여행상품,2007-04-30,12월,조현문..,서울특별시
1578, 네오리진,094860,소프트웨어 개발 및 공급업,네트워크장비공급및인터넷트래픽솔루션,2007-04-16,12월,첸보(..,서울특별시
1579, 맵스리얼티1,094800,신탁업 및 집합투자업,,2007-04-09,12월,미래에..,서울특별시
1580, LS증권,078020,금융 지원 서비스업,유가증권위탁매매,2007-02-21,12월,김원규,서울특별시
1581, 매커스,093520,기계장비 및 관련 물품 도매업,자일링스(Xilinx)비메모리반도체(PLDchip)유통,2007-02-12,12월,신동철..,서울특별시
1582, 나노캠텍,091970,플라스틱제품 제조업,투명전도성관련제품,2007-01-30,12월,신해용,경기도
1583, 네오팜,092730,기타 화학제품 제조업,생체기능성(아토피)보습제,2007-01-30,12월,김양수,대전광역시
1584, 오스코텍,039200,의약품 제조업,"뼈이식재,건강식품소재",2007-01-17,12월,김정근..,경기도
1585, 켐트로닉스,089010,기타 화학제품 제조업,"Touch IC 및 PBA, TG, EMC",2007-01-17,12월,김보균..,세종특별자치시
1586, 제이스텍,090470,특수 목적용 기계 제조업,기계장비(디스플레이장비),2007-01-10,12월,정재송,충청남도
1587, 동아엘텍,088130,특수 목적용 기계 제조업,LCD검사장비,2007-01-03,12월,박재규..,경기도
1588, 메타랩스,090370,봉제의복 제조업,"여성용 의류(캐쥬얼티셔츠,바지) 제조",2006-12-26,12월,하지성,서울특별시
1589, 후성,093370,기초 화학물질 제조업,"불소화물 제조,도매",2006-12-22,12월,김용민,경기도
1590, 휴온스글로벌,084110,의약품 제조업,의약품제조업,2006-12-19,12월,송수영,경기도
1591, 케이씨티,089150,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","금융단말시스템,복표발매기,마권발매기",2006-12-13,12월,강창귀..,경기도
1592, 파트론,091700,전자부품 제조업,"카메라모듈, 안테나, 센서류 등",2006-12-13,12월,Kim..,경기도
1593, 유니테스트,086390,특수 목적용 기계 제조업,"반도체메모리주검사장비생산(메모리컴포넌트테스터,메모리모듈테스트)",2006-12-05,12월,김종현,경기도
1594, 휴림로봇,090710,특수 목적용 기계 제조업,제조업용로봇및서비스로봇,2006-12-05,12월,김봉관,충청남도
1595, LF,093050,봉제의복 제조업,"기성복, 의류, 잡화, 제조",2006-12-01,12월,오규식..,서울특별시
1596, 에스에이티,060540,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","교통관련장비(고정식축중기, 이동식축중기 등)",2006-11-28,12월,정성원,경기도
1597, 큐에스아이,066310,반도체 제조업,레이저다이오드(LaserDiode),2006-11-24,12월,이청대,충청남도
1598, 멀티캠퍼스,067280,기타 교육기관,성인/기업전문 교육서비스,2006-11-16,12월,정석목,서울특별시
1599, 주연테크,044380,컴퓨터 및 주변장치 제조업,"각종컴퓨터,주변기기 제조/소프트웨어 개발",2006-11-15,12월,김희라,서울특별시
1600, 코스맥스비티아이,044820,기타 금융업,"화장품,의약부외품 제조,도매",2006-11-13,12월,이병만..,경기도
1601, 코세스,089890,특수 목적용 기계 제조업,반도체SolderBall부착장비등,2006-11-08,12월,박명순,경기도
1602, 인천도시가스,034590,연료용 가스 제조 및 배관공급업,도시가스 공급/가스설비공사,2006-11-07,12월,정진혁,인천광역시
1603, 성창오토텍,080470,자동차 신품 부품 제조업,"차량용 에어컨필터, 차량용인버터 등",2006-11-03,12월,이병진..,경기도
1604, 넥스턴바이오,089140,특수 목적용 기계 제조업,CNC자동선반,2006-11-01,12월,이정찬,경기도
1605, 제이티,089790,특수 목적용 기계 제조업,반도체장비(Burn-in Sorter 등),2006-10-27,12월,유홍준..,충청남도
1606, 아이윈,090150,자동차 신품 부품 제조업,시트히터,2006-10-20,12월,신규진..,부산광역시
1607, 이녹스,088390,그외 기타 운송장비 제조업,"FPCB소재,반도체PKG소재,디스플레이소재,OLED소재",2006-10-20,12월,박정진,충청남도
1608, 삼정펄프,009770,"펄프, 종이 및 판지 제조업","지류화장지,안면용,위생용 티슈 제조,판매",2006-10-17,12월,전성오,경기도
1609, KEC,092220,반도체 제조업,반도체 제조,2006-10-16,12월,이종홍,서울특별시
1610, KPX홀딩스,092230,기초 화학물질 제조업,지주회사,2006-10-12,12월,양준영,서울특별시
1611, THE E&M,089230,기타 정보 서비스업,인터넷 개인방송 플랫폼,2006-10-10,12월,신환률..,서울특별시
1612, 바텍,043150,의료용 기기 제조업,"치과용 디지털 X-ray기기 (파노라마, CT) 및 구강스캐너 등",2006-09-29,12월,김선범,경기도
1613, MDS테크,086960,소프트웨어 개발 및 공급업,"임베디드개발솔루션,임베디드소프트웨어",2006-09-26,12월,이창열..,경기도
1614, HDC현대EP,089470,기타 화학제품 제조업,"합성수지(PP컴파운딩가공,자동차범퍼,내장제) 제조,도소매",2006-09-25,12월,정 중..,충청남도
1615, 루멘스,038060,반도체 제조업,LED개발 및 제조,2006-08-08,12월,이경재,경기도
1616, 세원이앤씨,091090,"구조용 금속제품, 탱크 및 증기발생기 제조업","화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매",2006-07-31,12월,김동화..,경상남도
1617, CSA 코스믹,083660,기타 화학제품 제조업,화장품 제조 및 판매,2006-07-25,12월,오영철..,서울특별시
1618, 티엘아이,062860,반도체 제조업,LCDTV및모니터용TimingController,2006-07-25,12월,홍세경,경기도
1619, 한국전자금융,063570,기타 사업지원 서비스업,"ATM관리사업,CD-VAN사업",2006-07-14,12월,이현석,서울특별시
1620, 쇼박스,086980,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화투자및배급,2006-07-07,12월,신호정,서울특별시
1621, 팬엔터테인먼트,068050,"영화, 비디오물, 방송프로그램 제작 및 배급업","방송영상물,음반",2006-07-07,12월,박영석,서울특별시
1622, 인포뱅크,039290,기타 정보 서비스업,"모바일메시징서비스,휴대폰단말기용S/W개발용역",2006-07-04,12월,박태형,경기도
1623, 노루페인트,090350,기타 화학제품 제조업,페인트 제조,2006-07-03,12월,조성국,경기도
1624, 아모레퍼시픽,090430,기타 화학제품 제조업,"화장품,생활용품 제조, 판매",2006-06-29,12월,서경배..,서울특별시
1625, 아이오케이,078860,"영화, 비디오물, 방송프로그램 제작 및 배급업",연예인 매니지먼트,2006-06-27,12월,김민수..,서울특별시
1626, 동우팜투테이블,088910,"도축, 육류 가공 및 저장 처리업","육계,삼계",2006-06-23,12월,김태호,전북특별자치도
1627, 롯데관광개발,032350,여행사 및 기타 여행보조 서비스업,"국내외여행알선,관광개발,전세운수,항공권매매대행",2006-06-08,12월,김기병..,제주특별자치도
1628, 제이브이엠,054950,일반 목적용 기계 제조업,"전자동 정제,분류 및 포장시스템",2006-06-07,12월,이동환,대구광역시
1629, 평화산업,090080,자동차 신품 부품 제조업,"자동차부품(방진고무,방류고무(COVER류,CUP류),호스류),장비시설용 부품 제조,판매",2006-06-02,12월,황순용..,대구광역시
1630, 우진플라임,049800,특수 목적용 기계 제조업,"플라스틱사출성형기 제조,판매",2006-05-24,12월,김익환,충청북도
1631, 팅크웨어,084730,통신 및 방송 장비 제조업,"내비게이션,블랙박스,태블릿 및 위치정보서비스",2006-05-19,12월,이흥복,경기도
1632, 신세계I&C,035510,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT시스템 개발, 운영 및 유지보수, IT 컨설팅, IT장비솔루션 총판, 아웃소싱, IDC, IT기기 및 휴대폰 유통, 전자상품권",2006-05-18,12월,형태준,서울특별시
1633, 진바이오텍,086060,산업용 농·축산물 및 동·식물 도매업,"펩소이젠(식물성단백질),바이오스타치(가공전분),나투포멘(친환경생균제),락토케어(항생제대체형미생물제제)등",2006-04-28,12월,이찬호,충청남도
1634, TKG애강,022220,플라스틱제품 제조업,"PB/CPVC 파이프, 연결구",2006-04-11,12월,서정환,충청북도
1635, 진도,088790,기타 전문 도매업,"모피제품 제조,가공",2006-03-28,12월,임병남,서울특별시
1636, 에이스테크,088800,통신 및 방송 장비 제조업,"단말기용안테나,기지국용안테나",2006-03-27,12월,구관영,인천광역시
1637, 맥쿼리인프라,088980,신탁업 및 집합투자업,증권투자회사,2006-03-15,12월,맥쿼리..,서울특별시
1638, 롯데쇼핑,023530,종합 소매업,"백화점(의류,식품 및 잡화),할인점 운영/전자상거래",2006-02-09,12월,김상현..,서울특별시
1639, 셀트리온제약,068760,의약품 제조업,고덱스 캡슐 외,2006-02-03,12월,유영호,충청북도
1640, GST,083450,특수 목적용 기계 제조업,"GasScrubber,Chiller",2006-02-01,12월,김덕준..,경기도
1641, 에너토크,019990,일반 목적용 기계 제조업,전동액츄에이터,2006-02-01,12월,이충열,경기도
1642, 제우스,079370,특수 목적용 기계 제조업,LCD제조용장비,2006-02-01,12월,이종우,경기도
1643, 뉴프렉스,085670,전자부품 제조업,연성인쇄회로기판,2006-01-17,12월,임우현..,경기도
1644, 유진테크,084370,특수 목적용 기계 제조업,실리콘질화막증착용LP-CVD,2006-01-17,12월,엄평용..,경기도
1645, CG인바이츠,083790,자연과학 및 공학 연구개발업,아셀렉스,2006-01-06,12월,정인철..,경기도
1646, 바이오니아,064550,의료용품 및 기타 의약 관련제품 제조업,"합성유전자,시약및유전자분석장비",2005-12-29,12월,박한오,대전광역시
1647, 헬릭스미스,084990,자연과학 및 공학 연구개발업,"바이오신약, 천연물신약 연구개발",2005-12-29,12월,정지욱,서울특별시
1648, 인콘,083640,상품 종합 도매업,영상보안장비 및 영상보안솔루션,2005-12-27,12월,박종진,경기도
1649, 차바이오텍,085660,기초 의약물질 제조업,"세포치료제 개발, 제대혈 보관 등",2005-12-27,12월,오상훈..,서울특별시
1650, 현대글로비스,086280,기타 운송관련 서비스업,"화물운송주선,화물포장,자동차 수리/산업용 기계장비 임대",2005-12-26,12월,이규복,서울특별시
1651, 대봉엘에스,078140,의약품 제조업,"원료의약품,화장품원료",2005-12-23,12월,박종호..,인천광역시
1652, 와이엔텍,067900,폐기물 처리업,"사업장폐기물중간및최종처리,전문건설,골재제조",2005-12-23,12월,박지영,전라남도
1653, 케이엠,083550,기타 섬유제품 제조업,클린룸용Wiper,2005-12-20,12월,신병순,강원특별자치도
1654, 티비에이치글로벌,084870,봉제의복 제조업,"캐주얼의류,여성의류,남성의류 제조,도소매",2005-12-19,12월,우종완,서울특별시
1655, 수성웹툰,084180,일반 목적용 기계 제조업,전동지게차,2005-12-16,12월,김덕진..,인천광역시
1656, 하나금융지주,086790,기타 금융업,기타 금융,2005-12-12,12월,함영주,서울특별시
1657, 제일연마,001560,기타 비금속 광물제품 제조업,"연마석,다이아몬드공구 제조,도소매/주택건설",2005-12-09,12월,오유인..,경상북도
1658, 모다이노칩,080420,"섬유, 의복, 신발 및 가죽제품 소매업","ESD필터,칩바리스터",2005-12-06,12월,정태형..,경기도
1659, 비에이치아이,083650,일반 목적용 기계 제조업,"보일러,열교환기등",2005-12-02,12월,우종인..,경상남도
1660, 케스피온,079190,통신 및 방송 장비 제조업,휴대폰안테나,2005-11-29,12월,LLO..,인천광역시
1661, 현대리바트,079430,가구 제조업,"일반목재가구(책상,침실가구),주방가구,목창호,사무용가구,선실가구 제조",2005-11-22,12월,윤기철,경기도
1662, 비보존 제약,082800,의약품 제조업,완제의약품제조,2005-11-18,12월,장부환,경기도
1663, 자연과환경,043910,"시멘트, 석회, 플라스터 및 그 제품 제조업","스테인레스파이프, 다공성식생블록,조경원예자재",2005-11-18,12월,이병용,충청남도
1664, 와토스코리아,079000,플라스틱제품 제조업,위생도기용부속(양변기용),2005-11-15,12월,송공석..,전라남도
1665, 대한제강,084010,1차 철강 제조업,"제강,철재,철근,환봉,마환봉,빌레트 제조",2005-10-31,12월,이경백,부산광역시
1666, 폴라리스오피스,041020,소프트웨어 개발 및 공급업,시스템 소프트웨어,2005-10-28,12월,지준경,서울특별시
1667, 휴림에이텍,078590,자동차 신품 부품 제조업,자동차내장카페트,2005-10-27,12월,설정호,경상남도
1668, 서린바이오,038070,기타 전문 도매업,생명과학연구기기및시약,2005-10-25,12월,황을문..,경기도
1669, 새론오토모티브,075180,자동차 신품 부품 제조업,"자동차부품(브레이크패드,라이닝)",2005-10-21,12월,박도순..,충청남도
1670, 그린케미칼,083420,기타 화학제품 제조업,"비이온계면활성제 제조,도매",2005-10-20,12월,양준화,충청남도
